Date,Open,High,Low,Close,Volume
2020-07-14,94.366,96.768,93.407,96.571,171849608
2020-07-13,96.778,99.461,94.779,94.999,192613321
2020-07-10,94.856,95.5,94.231,95.44,90711402
2020-07-09,95.782,95.836,94.198,95.204,126274712
2020-07-08,93.708,94.896,93.618,94.864,117680966
2020-07-07,93.381,94.181,92.592,92.706,112990060
2020-07-06,92.035,93.473,92.004,92.995,119252606
2020-07-02,91.503,92.153,90.457,90.571,114615208
2020-07-01,90.822,91.38,90.524,90.571,111294354
2020-06-30,89.569,91.037,89.549,90.742,140928745
2020-06-29,87.869,90.089,87.38,89.993,131303354
2020-06-26,90.646,90.872,87.812,87.965,206289486
2020-06-25,89.723,90.792,88.945,90.752,138214383
2020-06-24,90.792,91.736,89.181,89.563,193592478
2020-06-23,90.544,92.63,90.114,91.174,213222826
2020-06-22,87.396,89.414,87.348,89.268,136126686
2020-06-19,88.216,88.694,85.856,86.992,265806377
2020-06-18,87.413,87.919,86.868,87.493,97307487
2020-06-17,88.343,88.405,87.333,87.458,114982082
2020-06-16,87.426,87.857,85.749,87.58,166260995
2020-06-15,82.895,85.988,82.728,85.318,139507264
2020-06-12,85.749,86.514,83.137,84.276,201152981
2020-06-11,86.89,87.327,83.451,83.556,202677012
2020-06-10,86.539,88.248,86.09,87.767,167490175
2020-06-09,82.619,85.971,82.586,85.566,148455500
2020-06-08,82.15,82.983,81.419,82.948,96135771
2020-06-05,80.433,82.522,80.403,82.46,137940705
2020-06-04,80.692,80.997,79.793,80.176,88000876
2020-06-03,80.759,81.141,80.171,80.871,105016908
2020-06-02,79.785,80.456,79.334,80.431,88083746
2020-06-01,79.04,80.183,78.906,80.06,81426215
2020-05-29,79.414,79.885,78.721,79.087,154370878
2020-05-28,78.796,80.456,78.512,79.165,134469539
2020-05-27,78.638,79.28,77.881,79.13,113513321
2020-05-26,80.471,80.655,78.728,78.786,126153314
2020-05-22,78.547,79.409,78.442,79.324,82214564
2020-05-21,79.267,79.821,78.572,78.816,103205470
2020-05-20,78.774,79.479,78.654,79.409,112065840
2020-05-19,78.363,79.233,77.861,77.894,102241338
2020-05-18,77.901,78.728,77.194,78.346,136053555
2020-05-15,74.711,76.592,74.677,76.544,167185272
2020-05-14,75.746,77.06,75.006,76.997,159728643
2020-05-13,77.648,78.592,75.422,76.529,201631882
2020-05-12,79.06,79.522,77.338,77.462,163117583
2020-05-11,76.641,78.866,76.426,78.358,146680494
2020-05-08,76.027,77.2,75.691,77.144,134722332
2020-05-07,75.223,75.706,74.911,75.349,116108154
2020-05-06,74.538,75.228,74.141,74.58,143437066
2020-05-05,73.197,74.671,73.05,73.82,148896484
2020-05-04,71.737,72.857,71.029,72.725,134603309
2020-05-01,71.013,74.173,70.913,71.711,242481856
2020-04-30,71.934,73.065,71.531,72.885,184482908
2020-04-29,70.634,71.861,70.425,71.378,138344959
2020-04-28,70.722,70.909,69.016,69.11,112872964
2020-04-27,69.907,70.588,69.448,70.249,117995188
2020-04-24,68.766,70.209,68.716,70.199,127489373
2020-04-23,68.438,69.895,68.19,68.23,125781836
2020-04-22,67.877,68.94,67.527,68.492,117964746
2020-04-21,68.538,68.778,65.846,66.578,182394540
2020-04-20,68.953,69.877,68.678,68.698,131022822
2020-04-17,70.624,71.183,68.68,70.156,216918440
2020-04-16,71.29,71.494,70.044,71.123,158343128
2020-04-15,70.056,71.033,69.618,70.561,132171218
2020-04-14,69.461,71.507,68.978,71.211,196506204
2020-04-13,66.564,67.9,65.945,67.787,132038556
2020-04-09,66.657,66.999,65.667,66.484,163373152
2020-04-08,65.18,66.328,64.803,66.005,170204489
2020-04-07,67.179,67.403,64.253,64.358,204460022
2020-04-06,62.241,65.271,61.866,65.113,203384709
2020-04-03,60.231,60.954,59.284,59.89,130886845
2020-04-02,59.623,60.816,58.768,60.762,167220220
2020-04-01,61.151,61.701,59.321,59.766,177584523
2020-03-31,63.407,65.118,62.517,63.082,198529082
2020-03-30,62.202,63.387,61.871,63.212,169278523
2020-03-27,62.703,63.475,61.287,61.46,205799613
2020-03-26,61.155,64.173,61.115,64.113,254518424
2020-03-25,62.205,64.065,60.604,60.909,305955436
2020-03-24,58.636,61.447,58.125,61.244,289759916
2020-03-23,56.579,56.685,52.745,55.661,339363199
2020-03-20,61.32,62.474,56.559,56.869,404807143
2020-03-19,61.372,62.726,60.186,60.724,273964339
2020-03-18,59.48,62.02,58.822,61.193,302560909
2020-03-17,61.402,63.907,59.142,62.73,326567807
2020-03-16,60.024,64.271,59.538,60.088,324922751
2020-03-13,65.71,69.441,62.753,68.958,373605890
2020-03-12,63.493,66.982,61.522,61.58,421717904
2020-03-11,68.813,69.765,67.442,68.33,258367228
2020-03-10,68.75,71.061,66.825,70.787,287501530
2020-03-09,65.431,68.988,65.245,66.029,288967558
2020-03-06,69.956,72.145,69.767,71.701,227930211
2020-03-05,73.311,74.311,72.292,72.665,189026863
2020-03-04,73.541,75.268,72.717,75.103,220877251
2020-03-03,75.332,75.415,70.901,71.774,321951849
2020-03-02,70.026,74.781,68.896,74.126,344043724
2020-02-28,63.823,69.068,63.6,67.814,430193952
2020-02-27,69.736,70.951,67.714,67.854,323090727
2020-02-26,71.083,73.9,71.076,72.599,200254070
2020-02-25,74.659,75.05,70.983,71.465,232461538
2020-02-24,73.745,75.459,71.751,73.971,223917676
2020-02-21,79.043,79.494,77.027,77.66,130711084
2020-02-20,80.037,80.539,78.941,79.462,101345504
2020-02-19,79.386,80.519,79.386,80.283,94712489
2020-02-18,78.233,79.324,78.048,79.137,153946327
2020-02-14,80.561,80.867,80.092,80.613,80734799
2020-02-13,80.423,80.927,80.216,80.593,95482012
2020-02-12,79.748,81.177,79.748,81.171,114611885
2020-02-11,80.279,80.353,79.065,79.29,95054274
2020-02-10,77.941,79.768,77.859,79.768,110196483
2020-02-07,79.972,80.229,78.888,79.394,118596286
2020-02-06,79.833,80.489,79.265,80.486,106494903
2020-02-05,80.067,80.376,78.936,79.554,120032174
2020-02-04,78.036,79.107,77.622,78.914,138002278
2020-02-03,75.312,77.588,74.797,76.392,175750393
2020-01-31,79.429,79.861,76.299,76.604,201612870
2020-01-30,79.334,80.209,78.888,80.154,128028829
2020-01-29,80.299,81.139,79.536,80.271,218796749
2020-01-28,77.365,78.801,77.264,78.625,163879530
2020-01-27,76.734,77.16,75.455,76.464,163582625
2020-01-24,79.26,80.02,78.582,78.778,148023893
2020-01-23,78.681,79.087,78.118,79.005,105531661
2020-01-22,78.846,79.195,78.532,78.627,102865374
2020-01-21,78.502,78.954,78.206,78.348,111967576
2020-01-17,78.273,78.886,77.959,78.884,139214383
2020-01-16,77.612,78.13,77.24,78.018,109932901
2020-01-15,77.18,78.083,76.614,77.052,123160237
2020-01-14,78.38,78.595,77.26,77.385,164263267
2020-01-13,77.127,78.472,77.004,78.445,123325255
2020-01-10,76.867,77.382,76.289,76.802,142297967
2020-01-09,76.037,76.824,75.784,76.633,172215463
2020-01-08,73.545,75.345,73.543,75.036,133706385
2020-01-07,74.206,74.47,73.625,73.85,112641709
2020-01-06,72.707,74.236,72.455,74.196,119781352
2020-01-03,73.543,74.39,73.381,73.613,148021867
2020-01-02,73.315,74.395,73.055,74.333,137023370
2019-12-31,71.754,72.68,71.651,72.673,102014878
2019-12-30,71.637,72.439,70.588,72.147,145701511
2019-12-27,72.05,72.753,71.305,71.721,147856440
2019-12-26,70.491,71.767,70.461,71.749,94282753
2019-12-24,70.458,70.508,70.019,70.353,48970591
2019-12-23,69.428,70.348,69.388,70.289,99712793
2019-12-20,69.847,69.952,68.94,69.16,278931850
2019-12-19,69.175,69.588,69.038,69.304,99506984
2019-12-18,69.249,69.767,69.08,69.235,117276374
2019-12-17,69.192,69.736,69.0,69.398,115462605
2019-12-16,68.552,69.494,68.548,69.264,129626051
2019-12-13,67.184,68.135,67.052,68.098,135087701
2019-12-12,66.274,67.454,66.159,67.184,139145389
2019-12-11,66.528,67.094,66.451,67.014,79693807
2019-12-10,66.476,66.84,65.796,66.446,91447799
2019-12-09,66.823,67.022,65.564,66.059,130036334
2019-12-06,66.199,67.069,66.155,66.999,107267088
2019-12-05,65.287,65.803,65.023,65.726,75402521
2019-12-04,64.611,65.168,64.515,64.779,67923600
2019-12-03,63.929,64.233,63.427,64.213,118701006
2019-12-02,66.147,66.388,65.202,65.377,95735518
2019-11-29,65.979,66.328,65.806,66.142,47090309
2019-11-27,65.726,66.324,65.661,66.288,65817933
2019-11-26,66.065,66.119,64.966,65.409,106408016
2019-11-25,65.019,65.939,64.971,65.922,84971306
2019-11-22,64.989,65.135,64.554,64.786,65987662
2019-11-21,65.261,65.339,64.639,64.843,122626458
2019-11-20,65.716,65.85,64.445,65.138,107519329
2019-11-19,66.304,66.328,65.681,65.903,77052103
2019-11-18,65.78,66.187,65.394,66.105,87684059
2019-11-15,65.259,65.776,65.093,65.77,101392792
2019-11-14,65.277,65.557,64.866,65.001,90490882
2019-11-13,64.626,65.531,64.611,65.454,104317875
2019-11-12,64.731,65.039,64.574,64.831,88275314
2019-11-11,63.926,64.959,63.922,64.891,82861890
2019-11-08,64.023,64.455,63.567,64.381,70792843
2019-11-07,64.036,64.433,63.88,64.208,95903342
2019-11-06,63.356,63.535,63.009,63.473,76864091
2019-11-05,63.425,63.71,63.244,63.445,80950443
2019-11-04,63.495,63.623,63.015,63.537,104632521
2019-11-01,61.572,63.149,61.48,63.122,153116570
2019-10-31,61.009,61.482,58.544,61.382,140995688
2019-10-30,60.394,60.527,59.518,60.026,126162796
2019-10-29,61.432,61.624,59.856,60.034,144721526
2019-10-28,61.054,61.502,60.879,61.452,97845414
2019-10-25,60.001,60.882,59.931,60.844,74445323
2019-10-24,60.331,60.404,59.666,60.106,72609282
2019-10-23,59.74,60.021,59.52,60.006,80780706
2019-10-22,59.506,59.766,59.125,59.21,91931544
2019-10-21,58.609,59.463,58.559,59.343,90648792
2019-10-18,57.885,58.623,57.812,58.334,98793448
2019-10-17,58.011,58.27,57.619,58.055,70001939
2019-10-16,57.583,58.045,57.54,57.832,78163264
2019-10-15,58.33,58.641,57.958,58.065,93376261
2019-10-14,57.963,58.758,57.905,58.2,98940633
2019-10-11,57.477,58.639,57.323,58.284,170173899
2019-10-10,56.241,56.862,56.084,56.775,117378407
2019-10-09,56.017,56.207,55.676,56.017,77120631
2019-10-08,55.721,56.274,55.353,55.371,118674120
2019-10-07,55.833,56.735,55.726,56.024,125185072
2019-10-04,55.676,56.131,55.244,56.011,140853977
2019-10-03,53.896,54.525,53.084,54.49,123010459
2019-10-02,55.038,55.168,53.775,54.026,144954113
2019-10-01,55.539,56.314,55.321,55.419,146655868
2019-09-30,54.51,55.416,54.483,55.264,106661434
2019-09-27,54.42,54.525,53.615,53.994,102781785
2019-09-26,54.285,54.52,53.994,54.257,77359286
2019-09-25,53.926,54.656,53.579,54.542,91108867
2019-09-24,54.542,54.895,53.592,53.715,127394187
2019-09-23,54.024,54.245,53.707,53.968,78702091
2019-09-20,54.626,54.913,53.662,53.727,234964014
2019-09-19,54.781,55.212,54.377,54.525,89920903
2019-09-18,54.549,54.985,54.145,54.965,103923869
2019-09-17,54.275,54.49,54.066,54.46,74514918
2019-09-16,53.727,54.317,53.685,54.26,85747687
2019-09-13,54.285,54.483,53.549,53.976,161148872
2019-09-12,55.471,55.87,54.988,55.045,130605160
2019-09-11,53.809,55.201,53.727,55.171,179492837
2019-09-10,52.772,53.49,52.24,53.47,128786555
2019-09-09,53.011,53.406,52.08,52.845,110676926
2019-09-06,52.818,52.908,52.436,52.622,78469652
2019-09-05,52.312,52.798,52.19,52.628,97050041
2019-09-04,51.422,51.692,51.156,51.619,77880090
2019-09-03,50.936,51.071,50.393,50.754,81295520
2019-08-30,51.855,51.924,51.126,51.509,85765597
2019-08-29,51.449,51.652,50.994,51.574,85137800
2019-08-28,50.363,50.758,50.168,50.711,64671564
2019-08-27,51.289,51.462,50.22,50.378,104954275
2019-08-26,50.794,51.124,50.597,50.951,105638312
2019-08-23,51.679,52.324,49.598,50.001,190002291
2019-08-22,52.605,52.91,52.0,52.423,90244884
2019-08-21,52.555,52.72,52.212,52.469,87395544
2019-08-20,52.032,52.645,51.894,51.904,109096888
2019-08-19,51.967,52.491,51.825,51.902,99015324
2019-08-16,50.408,51.116,50.298,50.954,116773094
2019-08-15,50.203,50.619,49.266,49.78,113003022
2019-08-14,50.128,50.938,49.989,50.029,148115973
2019-08-13,49.602,52.344,49.555,51.564,192664691
2019-08-12,49.253,49.857,49.14,49.469,91112446
2019-08-09,49.67,50.031,49.172,49.595,99776549
2019-08-08,49.209,50.031,49.017,50.007,109877504
2019-08-07,48.035,49.054,47.645,48.93,135729796
2019-08-06,48.255,48.688,47.697,48.424,145738898
2019-08-05,48.668,48.833,47.339,47.527,213139957
2019-08-02,50.523,50.741,49.565,50.15,166231291
2019-08-01,52.58,53.595,50.818,51.234,219750428
2019-07-31,53.199,54.417,51.937,52.367,281843666
2019-07-30,51.316,51.662,50.961,51.322,138053972
2019-07-29,51.242,51.779,51.236,51.544,88169558
2019-07-26,51.001,51.556,50.918,51.064,71675378
2019-07-25,51.349,51.436,50.816,50.888,56585520
2019-07-24,51.046,51.414,50.926,51.294,60987226
2019-07-23,51.242,51.354,50.956,51.336,74670875
2019-07-22,50.061,50.941,50.051,50.938,90628905
2019-07-19,50.587,50.758,49.742,49.8,85142563
2019-07-18,50.146,50.609,50.073,50.555,75594132
2019-07-17,50.158,50.418,49.967,49.987,57390555
2019-07-16,50.293,50.666,50.024,50.27,68615932
2019-07-15,50.168,50.607,50.146,50.446,68943841
2019-07-12,49.765,50.146,49.702,49.974,71579121
2019-07-11,49.977,50.243,49.585,49.595,82142476
2019-07-10,49.62,50.08,49.548,49.957,72807390
2019-07-09,48.97,49.535,48.873,49.469,83713470
2019-07-08,49.361,49.508,48.773,49.164,103080131
2019-07-05,49.987,50.413,49.874,50.203,70237897
2019-07-03,49.969,50.256,49.825,50.248,46221963
2019-07-02,49.51,49.931,49.498,49.835,68894197
2019-07-01,49.941,50.268,49.321,49.545,111127293
2019-06-28,48.841,49.042,48.436,48.651,126561276
2019-06-27,49.231,49.55,49.057,49.097,85022193
2019-06-26,48.613,49.406,48.512,49.112,106045308
2019-06-25,48.778,48.984,48.005,48.075,85716274
2019-06-24,48.805,49.199,48.713,48.815,74122537
2019-06-21,48.871,49.371,48.708,48.865,194457685
2019-06-20,49.251,49.311,48.678,49.034,87521103
2019-06-19,49.082,49.132,48.502,48.638,85935547
2019-06-18,48.195,49.231,47.985,48.783,108012204
2019-06-17,47.417,47.923,47.239,47.662,59675585
2019-06-14,47.087,47.585,46.777,47.379,76323596
2019-06-13,47.857,48.374,47.589,47.725,88174591
2019-06-12,47.677,48.175,47.537,47.732,74255842
2019-06-11,47.897,48.183,47.589,47.885,109565722
2019-06-10,47.151,48.025,47.104,47.339,106669102
2019-06-07,45.844,47.178,45.665,46.739,124827251
2019-06-06,45.003,45.591,44.776,45.528,91639338
2019-06-05,45.299,45.473,44.526,44.873,121121344
2019-06-04,43.129,44.206,42.9,44.158,125980835
2019-06-03,43.168,43.734,41.855,42.597,164335346
2019-05-31,43.32,43.751,43.017,43.037,110016060
2019-05-30,43.741,44.058,43.428,43.829,86318673
2019-05-29,43.368,44.088,43.265,43.602,115864291
2019-05-28,43.98,44.395,43.731,43.811,113695975
2019-05-24,44.297,44.774,43.906,43.993,96473770
2019-05-23,44.198,44.382,43.707,44.163,148606701
2019-05-22,45.394,45.651,44.875,44.927,121020172
2019-05-21,45.528,46.216,45.404,45.867,115391103
2019-05-20,45.113,45.316,44.317,45.005,157078748
2019-05-17,45.95,46.927,45.907,46.459,133755498
2019-05-16,46.679,47.315,46.421,46.721,134374968
2019-05-15,45.785,47.137,45.728,46.931,107986626
2019-05-14,45.821,46.627,45.575,46.379,148606460
2019-05-13,46.143,46.572,44.945,45.653,233633653
2019-05-10,48.528,48.883,47.387,48.469,167641256
2019-05-09,49.07,49.386,48.16,49.15,142558668
2019-05-08,49.441,50.283,49.403,49.682,107564430
2019-05-07,50.416,50.788,49.172,49.675,158301969
2019-05-06,50.027,51.138,49.832,51.048,132490162
2019-05-03,51.642,51.872,51.482,51.851,85319637
2019-05-02,51.386,52.07,50.966,51.215,130665578
2019-05-01,51.394,52.725,51.234,51.552,264739800
2019-04-30,49.722,49.808,48.758,49.137,190037849
2019-04-29,50.054,50.438,49.919,50.103,90678921
2019-04-26,50.173,50.198,49.492,50.029,76158613
2019-04-25,50.648,50.874,50.228,50.268,75726156
2019-04-24,50.774,51.048,50.698,50.726,71631790
2019-04-23,50.061,50.871,49.929,50.804,95245693
2019-04-22,49.668,50.183,49.548,50.083,79386597
2019-04-18,49.738,49.991,49.592,49.919,98809905
2019-04-17,48.863,49.802,48.633,49.74,118048591
2019-04-16,48.843,49.309,48.621,48.793,104938090
2019-04-15,48.625,48.94,48.486,48.788,71615602
2019-04-12,48.781,49.012,48.047,48.698,113368139
2019-04-11,49.18,49.216,48.593,48.718,85354059
2019-04-10,48.651,49.154,48.528,49.124,88598536
2019-04-09,49.052,49.672,48.788,48.853,146069195
2019-04-08,48.1,49.034,48.08,49.002,105694850
2019-04-05,48.107,48.263,47.977,48.24,75658523
2019-04-04,47.697,48.087,47.297,47.917,78058271
2019-04-03,47.325,48.12,47.299,47.834,95036766
2019-04-02,46.791,47.617,46.781,47.512,92969976
2019-04-01,46.927,46.937,46.131,46.829,113781803
2019-03-29,46.483,46.542,46.171,46.512,96229758
2019-03-28,46.273,46.419,45.92,46.216,84862187
2019-03-27,46.223,46.466,45.681,46.153,121894065
2019-03-26,46.934,47.232,45.196,45.741,203373862
2019-03-25,46.897,47.011,45.693,46.221,179054024
2019-03-22,47.831,48.406,46.714,46.781,173183087
2019-03-21,46.528,48.077,46.479,47.768,208412007
2019-03-20,45.603,46.403,45.234,46.076,126740696
2019-03-19,46.123,46.281,45.525,45.675,129236444
2019-03-18,45.495,46.133,45.493,46.041,107075725
2019-03-15,45.264,45.87,44.993,45.575,159442214
2019-03-14,45.03,45.08,44.704,44.99,96293253
2019-03-13,44.626,44.887,44.305,44.495,126729637
2019-03-12,44.078,44.731,43.92,44.302,132590099
2019-03-11,42.974,43.858,42.94,43.807,130725651
2019-03-08,41.708,42.382,41.506,42.342,98007825
2019-03-07,42.572,42.714,42.124,42.242,101262650
2019-03-06,42.77,42.974,42.59,42.732,84984793
2019-03-05,43.087,43.1,42.737,42.984,80603048
2019-03-04,43.024,43.528,42.597,43.064,112043099
2019-03-01,42.674,42.89,42.336,42.844,105713112
2019-02-28,42.684,42.83,42.344,42.402,115225223
2019-02-27,42.416,42.852,42.299,42.82,113673286
2019-02-26,42.535,42.927,42.406,42.687,69710789
2019-02-25,42.644,43.07,42.592,42.662,89325727
2019-02-22,42.014,42.364,41.964,42.356,77236944
2019-02-21,42.069,42.209,41.704,41.887,70443662
2019-02-20,41.917,42.444,41.87,42.126,106645001
2019-02-19,41.558,41.979,41.504,41.855,77480627
2019-02-15,41.933,42.044,41.568,41.734,100570206
2019-02-14,41.558,41.937,41.476,41.824,89172138
2019-02-13,41.966,42.236,41.611,41.674,91844906
2019-02-12,41.654,41.873,41.556,41.845,91000751
2019-02-11,41.885,41.923,41.444,41.488,85732290
2019-02-08,41.379,41.794,41.239,41.731,97275228
2019-02-07,42.034,42.414,41.534,41.681,130181647
2019-02-06,42.58,42.807,42.146,42.484,115818560
2019-02-05,42.149,42.687,42.022,42.469,148062987
2019-02-04,40.818,41.853,40.789,41.758,129172290
2019-02-01,40.711,41.202,40.46,40.601,133981280
2019-01-31,40.504,41.207,40.123,40.584,167084829
2019-01-30,39.807,40.514,39.072,40.29,250628497
2019-01-29,38.097,38.555,37.574,37.717,170561038
2019-01-28,37.987,38.117,37.464,38.109,107421041
2019-01-25,37.915,38.555,37.627,38.467,137589404
2019-01-24,37.574,37.667,36.999,37.232,104342995
2019-01-23,37.584,37.83,36.989,37.527,94865014
2019-01-22,38.135,38.212,37.215,37.377,124654271
2019-01-18,38.402,38.495,38.029,38.235,138422496
2019-01-17,37.597,38.442,37.367,38.002,122305022
2019-01-16,37.328,38.007,37.308,37.781,125375018
2019-01-15,36.642,37.397,36.59,37.325,117749165
2019-01-14,36.779,36.881,36.383,36.577,133042284
2019-01-11,37.278,37.474,36.941,37.133,110829955
2019-01-10,37.185,37.539,36.781,37.499,146746651
2019-01-09,36.886,37.679,36.484,37.379,184964097
2019-01-08,36.468,37.019,36.213,36.753,168256424
2019-01-07,36.255,36.288,35.574,36.066,224659117
2019-01-04,35.241,36.221,35.062,36.149,240364179
2019-01-03,35.107,35.528,34.623,34.67,374497149
2019-01-02,37.769,38.73,37.604,38.505,151910440
2018-12-31,38.65,38.857,38.149,38.462,143559121
2018-12-28,38.402,38.647,37.684,38.092,173449094
2018-12-27,37.997,38.222,36.594,38.072,217848118
2018-12-26,36.159,38.335,35.775,38.322,240263592
2018-12-24,36.122,36.951,35.743,35.802,152441537
2018-12-21,38.245,38.563,36.484,36.75,392674808
2018-12-20,39.114,39.525,37.87,38.237,265652238
2018-12-19,40.478,40.826,38.79,39.228,201156845
2018-12-18,40.322,40.846,40.081,40.494,138793639
2018-12-17,40.34,41.048,39.68,39.973,181637305
2018-12-14,41.207,41.227,40.298,40.348,166937436
2018-12-13,41.571,42.076,41.339,41.684,130822013
2018-12-12,41.548,41.917,41.212,41.232,146119172
2018-12-11,41.855,41.887,40.721,41.118,193915488
2018-12-10,40.232,41.471,39.826,41.352,254386150
2018-12-07,42.304,42.54,41.036,41.083,173408933
2018-12-06,41.88,42.612,41.554,42.597,176758775
2018-12-04,44.12,44.472,42.982,43.087,169564602
2018-12-03,44.975,45.093,44.186,45.063,167324150
2018-11-30,43.958,43.968,43.165,43.542,162130072
2018-11-29,44.536,44.568,43.328,43.777,171310557
2018-11-28,43.094,44.206,42.65,44.118,188915508
2018-11-27,41.818,42.61,41.666,42.484,169741346
2018-11-26,42.484,42.654,41.514,42.572,184551669
2018-11-23,42.652,43.062,41.962,42.006,96888598
2018-11-21,43.821,43.953,43.052,43.107,127649194
2018-11-20,43.492,44.25,42.792,43.153,278170537
2018-11-19,46.329,46.499,45.105,45.319,171929364
2018-11-16,46.449,47.542,46.199,47.187,151453216
2018-11-15,45.934,46.807,45.571,46.667,190622712
2018-11-14,47.279,47.419,45.336,45.545,249361926
2018-11-13,46.721,48.08,46.677,46.871,192280187
2018-11-12,48.521,48.731,47.252,47.345,209721224
2018-11-09,50.116,50.23,49.313,49.857,140943665
2018-11-08,51.197,51.232,50.413,50.834,104019345
2018-11-07,50.047,51.038,49.6,51.011,137561366
2018-11-06,49.062,49.742,49.01,49.51,131216961
2018-11-05,49.642,49.662,48.155,48.984,272302727
2018-11-02,50.916,51.912,49.917,50.416,375871564
2018-11-01,53.223,54.026,52.682,53.994,240034472
2018-10-31,52.7,53.565,52.638,53.179,157869756
2018-10-30,51.306,52.282,50.846,51.828,150877591
2018-10-29,53.258,53.38,50.076,51.572,189051907
2018-10-26,52.459,53.5,51.674,52.558,194496240
2018-10-25,52.898,53.792,52.668,53.406,122874186
2018-10-24,54.086,54.487,52.127,52.262,168431314
2018-10-23,52.441,54.243,52.167,54.117,159552677
2018-10-22,53.403,54.27,53.199,53.612,118496494
2018-10-19,52.981,53.762,52.83,53.288,136138576
2018-10-18,52.932,53.39,51.754,52.489,134091433
2018-10-17,54.011,54.096,53.296,53.747,94186981
2018-10-16,53.197,54.18,52.67,53.976,120109309
2018-10-15,53.739,53.901,52.792,52.815,126723252
2018-10-12,53.557,54.155,52.69,53.966,166014178
2018-10-11,52.122,53.333,51.592,52.104,218638376
2018-10-10,54.783,54.995,52.496,52.572,172816024
2018-10-09,54.34,55.22,53.996,55.123,110672529
2018-10-08,53.991,54.622,53.503,54.373,122084634
2018-10-05,55.391,55.503,53.595,54.503,138203513
2018-10-04,56.074,56.458,55.091,55.399,131871832
2018-10-03,55.897,56.729,55.833,56.389,117931491
2018-10-02,55.214,55.884,55.065,55.709,102018016
2018-10-01,55.389,55.743,54.995,55.217,97131293
2018-09-28,54.619,54.873,54.435,54.851,94367926
2018-09-27,54.385,55.018,54.315,54.659,124213648
2018-09-26,53.699,54.367,53.396,53.557,98711287
2018-09-25,53.393,54.14,53.383,53.986,101055834
2018-09-24,52.685,53.762,52.64,53.647,113974586
2018-09-21,53.645,53.787,52.798,52.885,396112437
2018-09-20,53.513,54.006,53.248,53.46,109510966
2018-09-19,53.091,53.363,52.312,53.059,111630658
2018-09-18,52.918,53.906,52.76,53.027,129936320
2018-09-17,53.976,54.17,52.792,52.938,153080024
2018-09-14,54.853,55.115,54.066,54.39,131696048
2018-09-13,54.31,55.489,54.078,55.011,171646472
2018-09-12,54.656,54.672,53.416,53.717,202811234
2018-09-11,52.969,54.505,52.622,54.393,147128534
2018-09-10,53.687,53.906,52.6,53.049,162633629
2018-09-07,53.906,54.761,53.627,53.772,154827826
2018-09-06,54.965,55.24,53.772,54.207,141123583
2018-09-05,55.641,55.806,54.693,55.123,137184901
2018-09-04,55.503,55.683,55.065,55.491,112726630
2018-08-31,55.035,55.611,54.908,55.309,178370352
2018-08-30,54.243,55.466,54.036,54.676,200815520
2018-08-29,53.49,54.303,53.31,54.177,112169682
2018-08-28,53.213,53.585,53.194,53.383,93739897
2018-08-27,52.765,53.151,52.565,52.952,84473025
2018-08-24,52.632,52.705,52.267,52.523,76041160
2018-08-23,52.154,52.742,52.142,52.357,77715662
2018-08-22,52.022,52.572,51.957,52.252,78270885
2018-08-21,52.68,52.775,52.002,52.25,107662898
2018-08-20,52.991,53.256,52.267,52.35,124651827
2018-08-17,51.861,52.955,51.794,52.865,145803100
2018-08-16,51.452,51.95,51.384,51.831,117295902
2018-08-15,50.834,51.205,50.622,51.084,118560206
2018-08-14,51.061,51.161,50.605,50.966,85390364
2018-08-13,50.468,51.256,50.468,50.746,106556324
2018-08-10,50.386,50.804,50.216,50.428,101289689
2018-08-09,50.188,50.791,50.168,50.577,97025177
2018-08-08,49.891,50.318,49.52,50.18,93030864
2018-08-07,50.684,50.724,50.063,50.146,105676586
2018-08-06,50.363,50.666,50.136,50.625,105007522
2018-08-03,50.126,50.542,49.752,50.36,138138640
2018-08-02,48.568,50.456,48.512,50.216,257730235
2018-08-01,48.217,48.851,47.771,48.793,280576320
2018-07-31,46.076,46.52,45.842,46.073,162611702
2018-07-30,46.466,46.532,45.778,45.982,86852540
2018-07-27,47.212,47.262,46.029,46.246,99219645
2018-07-26,47.121,47.449,46.879,47.027,78784242
2018-07-25,46.744,47.178,46.588,47.17,69493828
2018-07-24,46.591,46.891,46.501,46.729,77222823
2018-07-23,46.171,46.479,45.897,46.399,66036503
2018-07-20,46.436,46.588,46.046,46.356,85516504
2018-07-19,45.93,46.617,45.93,46.461,83784828
2018-07-18,46.436,46.441,45.987,46.101,67705102
2018-07-17,45.944,46.459,45.808,46.359,64157998
2018-07-16,46.376,46.641,46.106,46.229,62128451
2018-07-13,46.271,46.451,46.226,46.329,51707072
2018-07-12,45.89,46.349,45.835,46.259,74510351
2018-07-11,45.641,45.952,45.426,45.488,77774480
2018-07-10,46.179,46.316,46.049,46.089,65829105
2018-07-09,45.882,46.171,45.833,46.146,81595427
2018-07-06,44.897,45.628,44.844,45.511,72214534
2018-07-05,44.857,45.135,44.618,44.893,68575995
2018-07-03,45.471,45.505,44.439,44.531,57633719
2018-07-02,44.506,45.354,44.412,45.324,73230918
2018-06-29,45.105,45.326,44.289,44.821,93907162
2018-06-28,44.574,45.085,44.501,44.917,71718878
2018-06-27,44.851,45.349,44.558,44.588,104429084
2018-06-26,44.309,45.163,44.2,44.656,101471453
2018-06-25,44.407,44.776,43.757,44.108,130769431
